epoch,train_loss,val_loss,val_bleu,val_chrf
1,4.3760002599635595,3.530195504426956,,
2,3.447509053727271,3.1553415805101395,20.409979535629418,43.532919956587776
3,3.0464175452648754,2.9368607699871063,,
4,2.763505623374187,2.8360140174627304,29.160190391790753,52.24000343566041
5,2.6037737147908815,2.7499950379133224,,
6,2.456113150422002,2.6879003196954727,32.44229174078122,55.30901654546129
7,2.3536362681590335,2.6567044109106064,,
8,2.2718219656339835,2.631067141890526,35.87531275626976,57.18549242789381
9,2.2083598291370232,2.6046756505966187,,
10,2.148366508349566,2.5887534618377686,35.834186525563005,57.926376230338505
11,2.0997137334984792,2.5778985619544983,,
12,2.0753776758489475,2.5706605166196823,36.593363243526284,58.63001733609906
13,2.0233020849630865,2.561729311943054,,
14,2.002714563423479,2.5581452548503876,36.36088742444029,58.77332595379582
15,1.9834739557454284,2.5562272369861603,,
16,1.972222067940403,2.554527312517166,36.428130397245035,58.719074749807675
17,1.9615289845936734,2.553595319390297,,
18,1.9601413884633023,2.55119489133358,36.67139746288416,59.03581379138604
19,1.9615271595162405,2.5510904043912888,,
20,1.9698660239367418,2.5504509806632996,36.67710678403887,59.06100119226452
