epoch,train_loss,val_loss,val_bleu,val_chrf
1,7.5152653991860685,7.027387056852642,,
2,6.71305649509015,6.328495301698384,,
3,6.167426753226342,5.843480491638184,,
4,5.720769933782417,5.432149450402511,,
5,5.338607369556909,5.048025909223054,,
6,4.9695088458299495,4.680962306574771,,
7,4.643081763434032,4.385776720548931,,
8,4.386066783532755,4.190110701008847,,
9,4.190848737937573,4.0361812340585805,,
10,4.041007394022552,3.926470237029226,2.9771605951721223,29.165020734904886
11,3.920068536626108,3.836600657513267,,
12,3.8236795349165944,3.7580484064001785,,
13,3.7428204901144126,3.7006517184408088,,
14,3.6765399308571878,3.6555936336517334,,
15,3.6182118577861844,3.61560764814678,,
16,3.567128965813997,3.5858883405986584,,
17,3.5236902627995406,3.5534494676088033,,
18,3.4851526915501454,3.5318477229068153,,
19,3.4528082045017445,3.509879531358418,,
20,3.42420269586562,3.4892201147581403,5.1379291945241015,32.7953383020203
21,3.397397846982172,3.4825827975022166,,
22,3.3753706783774597,3.460857720124094,,
23,3.3541264878799466,3.4555345409794858,,
24,3.3348179541918057,3.4446181046335322,,
25,3.3177729208002646,3.435690699125591,,
26,3.3002945273711637,3.4246230978714793,,
27,3.2866250664118386,3.4167488424401533,,
28,3.272187848850813,3.4142429050646332,,
29,3.25900213974914,3.4078654464922455,,
30,3.246580217530768,3.4031882486845317,5.7492488527142305,33.92278961647545
31,3.234295187803803,3.3979063385411314,,
32,3.223066798663714,3.393249965968885,,
33,3.211815317962395,3.3883957210339997,,
34,3.2022060767683405,3.3794182576631244,,
35,3.1917670531387823,3.3743543373911002,,
36,3.1815752150520447,3.3758576794674524,,
37,3.1736337556900662,3.3644653571279424,,
38,3.1642163172670843,3.3698267183805766,,
39,3.1554846822479625,3.3661141696729158,,
40,3.1470641181582497,3.365362438402678,5.9581260089746975,34.25712581507823
41,3.1382712835707713,3.358460064938194,,
42,3.131258635574197,3.353101321270591,,
43,3.1243645847719743,3.3456533206136605,,
44,3.1163705910464583,3.338008534280877,,
45,3.108787064269176,3.341956351932726,,
46,3.101097561484712,3.34945001100239,,
47,3.0946907786885687,3.348790693283081,,
48,3.0874635148651106,3.337729531840274,,
49,3.081871500301193,3.3391211258737665,,
50,3.073542960737117,3.3355701471629895,6.494060332060633,34.9231510324941
51,3.0674440686945212,3.337088765596089,,
52,3.0613855662449607,3.3301679284949053,,
53,3.054426599431921,3.33263413529647,,
54,3.0488460131212936,3.3299085767645584,,
55,3.042543363178708,3.3285970411802595,,
56,3.0369710863372426,3.3204313629551936,,
57,3.029603053092396,3.324139820901971,,
58,3.024826214917613,3.3281056956241004,,
59,3.0183932420998585,3.326988024460642,,
60,3.0116608322262413,3.3197655652698717,6.467690559593657,35.21207900985813
61,3.0061102880582187,3.3302414894104,,
62,3.0008528044755005,3.3339893441451225,,
63,2.9943166505162115,3.3282998787729365,,
64,2.9894582134776084,3.321347384703787,,
65,2.9832795228347018,3.3222055535567434,,
66,2.9780736140543262,3.3169074158919485,,
67,2.9723438829761752,3.309400510787964,,
68,2.9666185313151345,3.3191825465152136,,
69,2.9607498975167337,3.3190532282779093,,
70,2.955126338534885,3.314206549995824,6.556065145585307,35.36440438128932
71,2.950252331823969,3.317464650304694,,
72,2.9440669691051053,3.31343220660561,,
73,2.939094761692027,3.31249387891669,,
