epoch,train_loss,val_loss,val_bleu,val_chrf
1,4.400417905458262,3.5129571557044983,,
2,3.4718209219650484,3.144182577729225,20.134344414242527,43.44650194313685
3,3.0528655589466362,2.947877526283264,,
4,2.7910628587427273,2.819949135184288,26.544792606251,49.10246446994268
5,2.5980104694903736,2.73164539039135,,
6,2.455168583023716,2.6815397143363953,30.88718766069062,53.61027239382956
7,2.3489429010471827,2.6325575560331345,,
8,2.257527237207117,2.6065378189086914,33.3686233041288,55.23299486264288
9,2.165642288369192,2.583049848675728,,
10,2.1085420427188066,2.566240146756172,34.770331204729175,57.07726925178094
11,2.0466394105427703,2.552151843905449,,
12,1.9891871650454025,2.545720726251602,32.984418144268325,57.2782592060337
13,1.955798305256266,2.5303007811307907,,
14,1.9232577505246016,2.524783506989479,35.8019536179112,58.47612964766539
15,1.8912300845267067,2.5087834894657135,,
16,1.8732531691940737,2.504436582326889,36.20275869097388,59.18294028886293
17,1.8493145183778146,2.499142199754715,,
18,1.8142706323677384,2.5010682493448257,36.130924854688494,59.61285702697724
19,1.798373388572478,2.5024093985557556,,
20,1.7923231914009847,2.501846432685852,36.828251295290634,59.57384182982233
21,1.7723164021129338,2.502335712313652,,
22,1.775266813560271,2.5007959753274918,35.98057869993367,59.5421015635183
23,1.7598906100635798,2.5004186779260635,,
24,1.7538769261937746,2.49658764898777,36.72795719947294,60.11189207153279
25,1.7467965021939345,2.4965583980083466,,
26,1.7399492851445373,2.496412366628647,37.14321778162447,60.16830427430325
27,1.7452457102251724,2.496463656425476,,
28,1.7385622380484997,2.4956599324941635,36.69129078267781,59.70573728847888
29,1.742881199003945,2.4953123182058334,,
30,1.727733549937396,2.495499834418297,36.682908633237616,59.68903329928865
