epoch,train_loss,val_loss,val_bleu,val_chrf
1,4.48977723927565,3.6160248070955276,,
2,3.5553739507433395,3.256094589829445,19.7310309783511,43.17415686188607
3,3.134394853887424,3.0584971606731415,,
4,2.8698785472923602,2.9674265682697296,25.292084667457182,49.321219340330885
5,2.7159535549056364,2.891563802957535,,
6,2.5562968119769027,2.8335387259721756,29.23587595604484,52.86451379271416
7,2.4393430881097284,2.7988869547843933,,
8,2.35819548788205,2.7583950459957123,31.906442030720385,54.56454020762883
9,2.2723432964002583,2.743407815694809,,
10,2.213070923173931,2.7196748554706573,34.67107771670389,56.64030387886573
11,2.1460051872360872,2.6976643800735474,,
12,2.0898693413801595,2.689599707722664,35.33963711710689,58.08803742856157
13,2.050146207003526,2.680772826075554,,
14,2.006271350551659,2.6787340193986893,33.557067157525154,56.97112936623148
15,1.966729268221788,2.668477788567543,,
16,1.9518559852116544,2.665859207510948,34.67710259150568,57.60300976259365
17,1.9215210239652176,2.6635949164628983,,
18,1.8906646614343348,2.66316682100296,34.75165582153045,57.98683732297687
19,1.8798860143607772,2.6616232842206955,,
20,1.8662152626145054,2.6588313281536102,35.125461019054434,57.5559806466897
21,1.8510097768944753,2.658945530653,,
22,1.8294975757598877,2.653796151280403,34.55301900307662,57.423978359074745
23,1.8260574424770517,2.654268369078636,,
24,1.8157602229588468,2.652264952659607,34.98603797029214,58.01142622297333
25,1.8260762490017313,2.6539648920297623,,
26,1.8158972246546141,2.6537201553583145,35.141866543645115,58.08722393479048
27,1.8018744529133113,2.652785763144493,,
28,1.8197643085264823,2.652543231844902,34.963830034382845,58.04655322804522
29,1.800836354913846,2.6523112058639526,,
30,1.8089997734822019,2.6520929038524628,34.88579975861075,58.03020125306918
