epoch,train_loss,val_loss,val_bleu,val_chrf
1,4.744096316082377,3.76789128780365,,
2,3.6526453763666287,3.3553508520126343,12.137259010121245,42.10872838015427
3,3.2349804723766487,3.1373684108257294,,
4,2.9561508037674593,3.010783076286316,16.35294978592434,47.4696380029271
5,2.783986635611091,2.9086655974388123,,
6,2.6105263233184814,2.863224685192108,18.879790400946487,50.74316518025679
7,2.5054815520702953,2.819662854075432,,
8,2.3996485723576075,2.774627223610878,24.211762914648972,53.377304885072206
9,2.3111593471446508,2.7413982301950455,,
10,2.236185716911101,2.7331986725330353,25.55475522955707,54.76427297796571
11,2.1646320618374246,2.6963184624910355,,
12,2.1011457073856405,2.679561600089073,26.417264412821087,55.82166316930668
13,2.058040785117888,2.671439968049526,,
14,2.0187560873971857,2.6703988015651703,26.537047178680726,56.21735994464059
15,1.9707409966159875,2.667311206459999,,
16,1.9512545911359116,2.6650999933481216,28.70054970894965,56.95880910527564
17,1.9329690832487294,2.6552418023347855,,
18,1.892030637029191,2.6530671045184135,26.999560095246846,56.42296113961247
19,1.877031683921814,2.650741621851921,,
20,1.8705122302955306,2.648681327700615,28.328043566132546,57.132218980262074
21,1.8527981697673528,2.6434416472911835,,
22,1.8376814110178343,2.6443604081869125,29.23967664226872,57.64849367465293
23,1.8297747306420769,2.646128535270691,,
24,1.8175334544248984,2.6447067856788635,28.984525370697916,57.47362548947505
25,1.8143701872355502,2.6428666338324547,,
26,1.8155822502055639,2.6422102823853493,28.98485024980412,57.77358766046655
27,1.8085096637967606,2.6415626779198647,,
28,1.804306104149617,2.6416311860084534,28.731290789280866,57.6583621777907
29,1.8064405733430888,2.6414596289396286,,
30,1.80156572771744,2.6415100172162056,28.77664419134667,57.719095533797
