epoch,train_loss,val_loss,val_bleu,val_chrf
1,7.027063407875523,6.45885705947876,,
2,6.176919334990217,5.808729543183979,,
3,5.653547973789796,5.419992733001709,,
4,5.320291115773698,5.118879895461233,,
5,5.03414294917327,4.803705652136552,,
6,4.741590520902496,4.526930522918701,,
7,4.479548600054993,4.27373901166414,,
8,4.263203087447322,4.084103493941457,,
9,4.095988834976519,3.939705678036338,,
10,3.9629745149808655,3.8249615970410797,9.381332552519304,29.16253245728475
11,3.856754808829575,3.7315712828385204,,
12,3.768687055364628,3.657613370293065,,
13,3.694311483967381,3.603447771072388,,
14,3.6313504644312067,3.551697161323146,,
15,3.5756966424366783,3.49923667405781,,
16,3.525473987824913,3.4635397885975086,,
17,3.482937021720837,3.429262096003482,,
18,3.446066014700816,3.39936446139687,,
19,3.4133808538536687,3.3795451866952995,,
20,3.384475578216158,3.360326960212306,16.359201938240368,36.991283729019585
21,3.359288443403339,3.3512439652493127,,
22,3.336106461262016,3.3287602725781893,,
23,3.315497924691435,3.326640329862896,,
24,3.2969270995755116,3.310051649495175,,
25,3.2790189079506686,3.3009649803763943,,
26,3.2633803580383356,3.2950613523784438,,
27,3.2487722221085216,3.278633044895373,,
28,3.2351716126784518,3.2797436563592206,,
29,3.220738235184335,3.2671391035381117,,
30,3.2082920586060664,3.265997552871704,17.413795778824266,37.87333762140459
31,3.1966505588888072,3.2505032514270984,,
32,3.1850224928881126,3.2530872495550858,,
33,3.174701682123838,3.2478113952435943,,
34,3.1640867029197914,3.240536652113262,,
35,3.153931178603713,3.232527722810444,,
36,3.1444016241592774,3.237730508101614,,
37,3.1357776367405035,3.232916862086246,,
38,3.1273418396518626,3.2422248639558493,,
39,3.1195210477031727,3.225904991752223,,
40,3.1099128454030085,3.222909628717523,18.549730483728254,39.21799483006701
41,3.1023417664303072,3.217251283244083,,
42,3.0939506295847234,3.2059892052098324,,
43,3.086100831303717,3.2214052752444617,,
44,3.0781697802232477,3.210540058738307,,
45,3.071286667241271,3.2078678432263827,,
46,3.0646732838836437,3.2078295331252247,,
47,3.0576171541410218,3.2048933405625193,,
48,3.0506650518488,3.2055819235349956,,
49,3.044086849598377,3.210623163925974,,
50,3.037039525504676,3.1936958262794897,19.010803082565754,39.85238941232292
51,3.0309486265816035,3.2035387490925036,,
52,3.0245082896993414,3.1905645270096628,,
53,3.018634545810078,3.1957569122314453,,
54,3.0115924023096174,3.1974503492054187,,
55,3.0048552258865473,3.1881767523916142,,
56,2.998659016173563,3.1890250707927503,,
57,2.9925550381482733,3.1915499762484902,,
58,2.98692708026655,3.1925643092707583,,
59,2.98008257483539,3.1917005413456967,,
60,2.974730931051614,3.180826859725149,19.323017703724112,39.974564382074185
61,2.9687469322354847,3.181632363168817,,
62,2.9629118284150335,3.1831767308084586,,
63,2.95679430229954,3.1709832793787904,,
64,2.9508778064969987,3.1845630946912262,,
65,2.9459380342426336,3.1853166881360506,,
66,2.939368040403291,3.1815588122919984,,
67,2.933125509366367,3.18236813796194,,
68,2.927946584495217,3.1788199449840344,,
69,2.923168770219914,3.177286948655781,,
70,2.917803898479993,3.1780254564787214,19.360261050007203,40.34770088389807
71,2.9114835960314176,3.1836238660310445,,
72,2.9062342462926525,3.1792929925416646,,
73,2.9015502492376526,3.1773196948202034,,
74,2.894790268589089,3.1663083126670437,,
75,2.889595119060312,3.1707083501313864,,
76,2.8835767331647566,3.1681321646037857,,
77,2.87943038780643,3.180098701778211,,
78,2.87390822063538,3.177330930609452,,
79,2.8678965225141235,3.1759055915631746,,
80,2.8628498805683544,3.1775094107577675,19.666570468059824,40.596760051360405
81,2.856974947669799,3.1748947545101767,,
82,2.851818806420068,3.167375810522782,,
