epoch,train_loss,val_loss,val_bleu,val_chrf
1,4.831911123974223,3.8305628895759583,,
2,3.6716870153453987,3.4249147921800613,12.513679455023993,42.07135627836982
3,3.251525670709744,3.1948005110025406,,
4,2.9638174956953023,3.0603004693984985,14.976582410517649,47.5460851133677
5,2.7787258826511008,2.973397806286812,,
6,2.61682046970851,2.919523701071739,17.32877202659446,50.53829191278838
7,2.484309216620217,2.8728437572717667,,
8,2.368938771771713,2.8465907275676727,22.655310185621076,53.86814897636183
9,2.307136256929854,2.805391401052475,,
10,2.2173692223051904,2.7865667045116425,24.702630929697218,55.41879180389848
11,2.155127574020708,2.764038398861885,,
12,2.099159423734101,2.7459920048713684,26.76580722577295,56.93268210471214
13,2.0634008948232085,2.7361199110746384,,
14,2.000735622056773,2.7239030301570892,26.912419084999364,57.64672323338825
15,1.9701772424536692,2.7109466791152954,,
16,1.9451716735329427,2.707418277859688,27.116672975491245,57.844674095122286
17,1.916592324283761,2.696793109178543,,
18,1.887115327405258,2.692309007048607,27.511360066618593,57.809050925894326
19,1.8708954747294035,2.690331742167473,,
20,1.859649789165443,2.6910772919654846,26.95880907281113,57.90473192148643
21,1.8268245676873436,2.6897421181201935,,
22,1.8321756762518009,2.6890943199396133,26.93781359398521,57.709874706757745
23,1.8256880431108071,2.685172751545906,,
24,1.8094643085775242,2.683936581015587,27.68154624780907,58.543356382207115
25,1.8010963167942746,2.684290036559105,,
26,1.8046201635414445,2.685614839196205,27.49550077227463,57.727266058610326
27,1.7841650952755566,2.6849400848150253,,
28,1.8121924870450732,2.6847733706235886,27.291422197282177,57.9537328036957
29,1.789888084774286,2.6845149248838425,,
30,1.797696074969332,2.6842810958623886,27.413302052610472,58.070521585124304
