epoch,train_loss,val_loss,val_bleu,val_chrf
1,6.9898218127435126,6.404088677858051,,
2,6.145794574966296,5.812775235427053,,
3,5.6521300232319325,5.4045001682482265,,
4,5.281779403058589,5.040043424305163,,
5,4.941647073228803,4.681918510637785,,
6,4.61352846301492,4.368221077166106,,
7,4.3243152264074185,4.108656531886051,,
8,4.085279730051703,3.9079681898418226,,
9,3.8936179813954634,3.7525249581587943,,
10,3.7391530922200666,3.6289952554200826,12.024596187719656,33.24293168842119
11,3.6176136847736555,3.531162819109465,,
12,3.521311695193067,3.4651423629961515,,
13,3.44427401538739,3.418682376961959,,
14,3.3809064007870666,3.372241481981779,,
15,3.3263399207122464,3.3378054769415604,,
16,3.277991799450425,3.3020578007949024,,
17,3.2365393288201405,3.2700712505139804,,
18,3.2011820783620717,3.2496364392732318,,
19,3.170009433627479,3.234742874848215,,
20,3.142203572776162,3.2143337500722784,17.135754244763273,38.4195782077342
21,3.1182490522058344,3.200839755409642,,
22,3.0965883350596575,3.1841887624640215,,
23,3.0762992823285122,3.186131143569946,,
24,3.0593125780914057,3.173829281957526,,
25,3.042304545693507,3.1609601974487305,,
26,3.027506383848779,3.1547085636540464,,
27,3.013831694920858,3.1469973413567796,,
28,3.000351975063658,3.1416432857513428,,
29,2.987790445241418,3.13155793390776,,
30,2.975350054623729,3.1246305791955247,18.204699224337784,39.04238053229612
31,2.964793999569336,3.118349077827052,,
32,2.954183333625098,3.115803068562558,,
33,2.9442725792693643,3.1053012521643386,,
34,2.9354921589873246,3.108907255373503,,
35,2.9257993372940163,3.0944040223171836,,
36,2.9167472022480996,3.096677566829481,,
37,2.909682372960534,3.0966178266625657,,
38,2.9004740293133895,3.0977079617349723,,
39,2.893450465502282,3.0907096285569042,,
40,2.8853609048920754,3.082092255040219,18.87586164178196,39.84067999255757
41,2.8775782844447026,3.080264874508506,,
42,2.8704395528262956,3.074229157598395,,
43,2.86346504927943,3.0767826757932966,,
44,2.856840270046344,3.075120923393651,,
45,2.850103983803401,3.0627191091838637,,
46,2.843612677906626,3.0577929597151905,,
47,2.8366740539030495,3.061776324322349,,
48,2.8302753235157065,3.062718765359176,,
49,2.8246821860997975,3.060948816098665,,
50,2.818602011807872,3.050883792576037,19.54736270419318,40.55683376815865
51,2.812299712835376,3.049531213860763,,
52,2.8062689465540145,3.0537531250401546,,
53,2.8009238537446954,3.0501295717138994,,
54,2.7931942404332686,3.0416753166600277,,
55,2.788662074104188,3.0444615062914395,,
56,2.783180905257443,3.0404554843902587,,
57,2.777755463144346,3.043237698705573,,
58,2.77162081854684,3.0404188407094854,,
59,2.766215308703513,3.043631222373561,,
60,2.7611592212611966,3.0372092322299356,20.200817786460668,41.347021921822616
61,2.755476743455917,3.034174515071668,,
62,2.7504285490561906,3.0322335594578793,,
63,2.7449710960601235,3.028705238041125,,
64,2.739374323496743,3.033045889201917,,
65,2.7335172417162448,3.033066739534077,,
66,2.7287350701697077,3.0295851406298184,,
67,2.7229862227151145,3.035180011548494,,
68,2.7179634921484874,3.0297356781206632,,
69,2.7130339979634854,3.024417327579699,,
70,2.707134367647345,3.0259245972884328,19.906465964812945,41.04030154241257
71,2.702787059815332,3.022636129981593,,
72,2.6967875085670343,3.020325698350605,,
73,2.692537854798467,3.022102885497244,,
74,2.687178984030354,3.0211104016554984,,
75,2.682132970298619,3.0147566368705347,,
76,2.67732430079066,3.0183091464795564,,
77,2.671743204704388,3.0238322534059225,,
78,2.6673116738623834,3.018895417765567,,
79,2.662760603645141,3.0158102336682773,,
80,2.6572700073829756,3.0147359672345613,20.445090001817,41.40627420013738
81,2.652160505769114,3.017115836394461,,
82,2.6477344753740817,3.007726865065725,,
83,2.6429992675220593,3.0127053963510613,,
84,2.6378115580265553,3.0130475144637257,,
85,2.633305378621778,3.0084190694909347,,
86,2.6286791476833336,3.0128759610025506,,
87,2.623541686480218,3.011105253821925,,
88,2.618734331428129,3.0122226589604426,,
89,2.6139763545317205,3.007435397097939,,
90,2.6100581432355985,3.008599341543097,20.46835595292776,41.52985136226694
91,2.605028207129692,3.009712234296297,,
92,2.600107232098857,3.007772385446649,,
93,2.596008041197941,3.008199616482383,,
94,2.5919577233024658,3.011252827393381,,
95,2.587634353901203,3.00245838918184,,
96,2.5828536073997537,2.9984311655948037,,
97,2.578107540219199,3.0039939830177707,,
98,2.5743874106107216,3.001602632121036,,
99,2.569391391474944,3.0027385862250076,,
100,2.5655497536106995,2.998123944433112,20.69272992881155,41.67533642369547
101,2.5612399603323963,3.002035961653057,,
102,2.5571534454226845,2.998938510292455,,
103,2.55394459219276,3.0038502090855648,,
104,2.5497554193728815,3.001085730602867,,
105,2.546089397466302,2.9986866499248306,,
106,2.5411631400833263,3.0048990500600716,,
107,2.537811598309624,2.9987070761228862,,
108,2.5341113756012734,2.9985036649202046,,
109,2.5304905272174905,2.9964548813669305,,
110,2.5269240936344333,3.0003628429613616,20.85848957060336,41.78611536226679
111,2.5233415792017806,2.9970084516625657,,
112,2.5197324301480264,2.9991223460749574,,
113,2.5173781585300903,2.9953827130167108,,
114,2.513516401137274,2.997818146253887,,
115,2.509774292587603,3.0002126367468582,,
116,2.5068342682896185,2.9968509674072266,,
117,2.5039177706212175,2.998890884299027,,
118,2.501454733176346,2.9956502839138635,,
119,2.49820941381774,2.9955079756285015,,
120,2.4952612207750233,2.9981462579024467,20.79472951509162,41.772885070779
121,2.4926078274697154,2.9975075822127493,,
122,2.489919584824855,2.993974494934082,,
123,2.487333829230522,2.9954731037742213,,
124,2.4847315313674505,2.9982600663837635,,
125,2.4827165127080866,2.996910253324007,,
126,2.4800936402046703,2.9967861200633803,,
127,2.4788983911013056,2.9950398645902934,,
128,2.476412965997677,2.9955650831523695,,
129,2.474456739593856,2.9950750300758764,,
130,2.472791832380614,2.9936953318746466,20.93528534056676,41.939426682742976
131,2.470238595202276,2.9952930475536146,,
132,2.4681416687581343,2.996184153305857,,
133,2.467423411834107,2.994308890794453,,
134,2.4663352181391462,2.99375790294848,,
135,2.464266921407261,2.9941863361157868,,
136,2.46333003548718,2.992968930696186,,
137,2.461777498832806,2.9944888641959744,,
138,2.4601525553950556,2.9956203034049587,,
139,2.4595411391485307,2.9938847692389237,,
140,2.4590565960663757,2.995290645800139,20.904144256856245,41.88562044103099
141,2.458326541277186,2.995748334181936,,
142,2.457439799367646,2.9953292520422683,,
143,2.4570082859878046,2.9948935809888337,,
144,2.4560846441427024,2.9947828920263992,,
145,2.4557541441314714,2.9946439567365144,,
146,2.455646003294804,2.9944536409879987,,
147,2.4547455947165067,2.9943460037833765,,
148,2.455454000510026,2.9943315782045064,,
149,2.4549975674128546,2.9943065894277474,,
150,2.455292340378983,2.994269067362735,20.969187748119086,42.03263014943831
