epoch,train_loss,val_loss,val_bleu,val_chrf
1,7.009234029779989,6.4216798832542015,,
2,6.153240767035465,5.793412846013119,,
3,5.646053840944446,5.426709782449823,,
4,5.320288615532303,5.120598035109671,,
5,5.042244873629956,4.825524771840949,,
6,4.74790343055299,4.525455243963944,,
7,4.478535042728557,4.266797758403578,,
8,4.25879062504575,4.077783632278442,,
9,4.091768259163957,3.9422023221066125,,
10,3.959937276032867,3.8283576488494875,9.470811357301011,28.732122353913724
11,3.853804480111438,3.7385745701036956,,
12,3.7663504757788657,3.6566873600608423,,
13,3.694399226209404,3.601944401389674,,
14,3.6321192240448714,3.558040495922691,,
15,3.577136248718073,3.5121225934279594,,
16,3.5285719633803234,3.4719495296478273,,
17,3.4848285866512545,3.433194587105199,,
18,3.448121929224767,3.409816076881007,,
19,3.4150867382264853,3.4034445662247506,,
20,3.38723109372569,3.375708055496216,15.620246180863862,36.21068218299935
21,3.3626621512368735,3.3595806322599713,,
22,3.339112878476501,3.340546128624364,,
23,3.317089122999843,3.330704164505005,,
24,3.2975874425102023,3.3252230142292225,,
25,3.279362986327479,3.3132525996157995,,
26,3.262234114675505,3.3041269227078085,,
27,3.2474957813170993,3.291249260149504,,
28,3.232795161685125,3.2880670898839046,,
29,3.2189023490515547,3.284126884058902,,
30,3.2067389848441112,3.275019153795744,17.815731830896972,38.40650346933809
31,3.195848607091887,3.26322206446999,,
32,3.1827179260074496,3.261898620505082,,
33,3.172419144082672,3.247282766041003,,
34,3.160889510615022,3.247802106957687,,
35,3.1507017775047252,3.2478517256285016,,
36,3.142292295884273,3.244310642543592,,
37,3.1315520462886086,3.2410646363308557,,
38,3.122900192629653,3.227455445339805,,
39,3.1144478520108,3.229782317814074,,
40,3.1051177848163314,3.234724750016865,18.379328040104735,39.126179293184556
41,3.097706712602798,3.2315439851660477,,
42,3.089218529023401,3.2247448143206143,,
43,3.0817524072074107,3.214695762333117,,
44,3.07435684747937,3.2133801284589265,,
45,3.0658991294773377,3.219498922950343,,
46,3.0585216333556358,3.2108889956223337,,
47,3.0526920934763466,3.206493874600059,,
48,3.045744416995444,3.2064751223513954,,
49,3.0387292084870516,3.210591220855713,,
50,3.032515091029845,3.2071206193221244,18.99439501662683,39.98973562045948
51,3.025717583773488,3.2070037164186176,,
52,3.018998662420471,3.212073150433992,,
53,3.012227044674595,3.2115117198542547,,
54,3.005871544299162,3.204710192429392,,
55,2.9990905495968234,3.20216552081861,,
56,2.992970214178813,3.20156824965226,,
57,2.9869240992634105,3.1978848658109964,,
58,2.9818052072373646,3.2023492361369885,,
59,2.975448988802919,3.1920641447368423,,
60,2.969580940328438,3.19008267804196,19.827538956324588,40.64505093452396
61,2.9632532902145163,3.2019218419727524,,
62,2.9577989885205733,3.182234357532702,,
63,2.9510324200344815,3.1865913893047133,,
64,2.9465169575829706,3.193730637901708,,
65,2.9410070359601757,3.197686391127737,,
66,2.9349018057117315,3.1866730539422288,,
67,2.9280986851765647,3.1820981427242883,,
68,2.922826961655255,3.1987062253450094,,
69,2.9167330929421453,3.193501863981548,,
70,2.9103399473803666,3.1844809808229146,19.768905837137744,40.70062109892458
71,2.9063598261658825,3.19151534030312,,
72,2.8997985334132856,3.1909679387745102,,
73,2.8937511501558943,3.190263487163343,,
74,2.8886417132976967,3.1881199259507027,,
75,2.883656919458065,3.1873392556843005,,
76,2.8777688334508196,3.186629481064646,,
77,2.8730898230023976,3.195324031930221,,
78,2.867175007202848,3.189837837219238,,
79,2.86154106629028,3.1864468323557,,
80,2.8570129152328247,3.180671478572645,20.119457693041806,40.926131009085196
81,2.8508682855082426,3.1868245601654053,,
82,2.846572059662744,3.1934041650671707,,
83,2.839990905282919,3.193466954482229,,
84,2.8350598938250666,3.191014668816014,,
85,2.829801421527089,3.1886402682254187,,
86,2.8252601983756054,3.193538941835102,,
87,2.820397467559958,3.183390777989438,,
88,2.815072058790365,3.189385145588925,,
89,2.809482827598666,3.190526146637766,,
90,2.805236081107093,3.1804747430901776,20.534261421722377,41.4656443338432
91,2.8003577101167547,3.1838908095108835,,
92,2.7948758893682983,3.1811553955078127,,
93,2.7905364515920166,3.1899828408893787,,
94,2.7844898078386957,3.182560393684789,,
95,2.7809928248448625,3.18630818316811,,
96,2.776123374437739,3.191239984411942,,
97,2.771334491008734,3.18128043224937,,
98,2.7664819070691573,3.1839835192027843,,
99,2.763072287174339,3.180621132097746,,
100,2.757590437972637,3.1819382968701815,20.542146736619003,41.560148585559645
101,2.753135100734157,3.1787314289494564,,
102,2.749065471073938,3.187044949280588,,
103,2.7448252996649902,3.1883724187549793,,
104,2.7399573268643693,3.176539052160163,,
105,2.736515980899369,3.183517508757742,,
106,2.731468282399074,3.1847011340291878,,
107,2.727647045091767,3.191556554091604,,
108,2.723738274666788,3.184732565126921,,
109,2.719301292294968,3.1869459905122457,,
110,2.7157833166924172,3.185316276550293,20.65191225817718,41.583964767960744
111,2.7132284432421847,3.182444655267816,,
112,2.708440253203368,3.182771587371826,,
113,2.7045156341801664,3.183818096863596,,
114,2.701531666576827,3.1856671960730303,,
115,2.6982318722872365,3.180442172602603,,
116,2.695551991392626,3.1859191869434555,,
117,2.691182223016693,3.187702309457879,,
118,2.6880350995946816,3.1835296655956067,,
119,2.6853606144447033,3.1827258662173623,,
120,2.682273539566139,3.1855784842842505,20.947013751886196,41.90133469055542
121,2.6787700149888223,3.1838374715102344,,
122,2.6761551347639476,3.18573673900805,,
123,2.673410354538009,3.187805582347669,,
124,2.671037822103304,3.188724711066798,,
125,2.668155893587071,3.1883809466111033,,
126,2.6663835923297485,3.1863659256382992,,
127,2.6640152606033425,3.1859769168652985,,
128,2.6611059374980264,3.1870906403190213,,
129,2.6593952424241682,3.1853782779292055,,
130,2.657068374365796,3.1873795986175537,20.723437903100912,41.752933025206026
131,2.6551511303107223,3.1884676908191882,,
132,2.6535413422211698,3.186542360406173,,
133,2.6521723012514915,3.185480732666819,,
134,2.6501332152107056,3.1876321642022383,,
135,2.64845889529924,3.1857039200632196,,
136,2.6473554404324324,3.187966775894165,,
137,2.6458880105206437,3.1858937338778848,,
