epoch,train_loss,val_loss,val_bleu,val_chrf
1,7.535596798196531,7.097685623168945,,
2,6.757791063632775,6.354464832105134,,
3,6.187479589070943,5.861292126304225,,
4,5.739683260012206,5.474816161707828,,
5,5.390057213091977,5.135280870136461,,
6,5.058869932344001,4.8023631848787005,,
7,4.770050133487044,4.546160692917673,,
8,4.535263655817838,4.338660270289371,,
9,4.352995716915769,4.198032798265156,,
10,4.210334570109318,4.074234021337409,2.5617941367141204,26.473359148202952
11,4.097875572946897,3.978363544062564,,
12,4.005406801872994,3.912733439395302,,
13,3.927470935505324,3.8408181541844417,,
14,3.861230935999956,3.7917727922138416,,
15,3.8026839330012767,3.7519975486554595,,
16,3.7520769127392195,3.7123804669631153,,
17,3.7066738500376437,3.684209128430015,,
18,3.669094646348454,3.667411006124396,,
19,3.6345687844625716,3.634849480578774,,
20,3.6045163398206688,3.6249805274762603,4.506880688959212,31.516882600196496
21,3.5789512791821427,3.605639768901624,,
22,3.5551239488266413,3.5884111705579254,,
23,3.5338755154315336,3.5811674619975844,,
24,3.514425219261667,3.5673031480688797,,
25,3.4952090826544744,3.558040882411756,,
26,3.4781102556680525,3.541197947451943,,
27,3.462967168857321,3.5502944594935366,,
28,3.44846029971222,3.537654934431377,,
29,3.4343557758656478,3.5228190923991956,,
30,3.4209614502269337,3.5186611903341194,5.553284784440672,33.67799327179387
31,3.409348163795359,3.508646495718705,,
32,3.3965625004653437,3.5130498559851397,,
33,3.386038883793431,3.505769466098986,,
34,3.3750217087054377,3.500257030286287,,
35,3.3647459198067566,3.5042395215285453,,
36,3.355273903292253,3.496341464394017,,
37,3.3439970535085455,3.4946987879903695,,
38,3.3357458591180853,3.4942702142815842,,
39,3.326896115375364,3.4838945790341027,,
40,3.3177671781502913,3.482034919136449,5.7907811400842,33.767013416612095
41,3.3106164691169284,3.4862060622165076,,
42,3.3020523406000155,3.4849974757746645,,
43,3.293324833824521,3.4853947288111637,,
44,3.286031396020377,3.4925271059337417,,
45,3.2784053578508523,3.4712867510946173,,
46,3.271204960058886,3.47567387631065,,
47,3.262787110380815,3.4836096311870373,,
48,3.256479844845161,3.474383514805844,,
49,3.2484307233058027,3.4708194531892476,,
50,3.2417527603304155,3.475382772244905,5.831275008991257,34.176887525821975
51,3.234663003196021,3.4684230302509507,,
52,3.2287736875319886,3.4652966624812076,,
53,3.2221398671748425,3.4703832977696467,,
54,3.2153617049020435,3.4679157508047003,,
55,3.208007704854222,3.468259856575414,,
56,3.2026370025816417,3.4659134162099736,,
57,3.1951077636167065,3.4674223598680998,,
58,3.1892933217586314,3.471914898721795,,
59,3.1830070844332936,3.473219208968313,,
60,3.1767282652756803,3.4686941623687746,6.211375985622695,34.602382861544086
61,3.169199543795398,3.4661662578582764,,
62,3.1649365827379894,3.4635122600354644,,
63,3.1584444693577143,3.4684726765281275,,
64,3.1531467081728155,3.468474837353355,,
65,3.1476529021602317,3.465014392451236,,
66,3.1417209568057323,3.4704577370693808,,
67,3.134556454255397,3.463852588753951,,
68,3.1292744448155534,3.464308359748439,,
69,3.122309691621443,3.461361985457571,,
70,3.1169138851760065,3.468509528511449,6.258266801958085,34.878137375407256
71,3.110481359200363,3.4665428211814477,,
72,3.104266024701109,3.456561447444715,,
73,3.099167686010514,3.4577776532424123,,
74,3.0930067527161005,3.469670948229338,,
75,3.0870943281105307,3.4646340420371606,,
76,3.0820669536377525,3.465093564987183,,
77,3.075971844755573,3.464561889046117,,
78,3.0703242244193443,3.477170050771613,,
79,3.063930875900421,3.4666968195061933,,
80,3.0593091138035744,3.4662462359980535,6.4060810848626755,34.85599370106898
81,3.053385434887957,3.4655546062871028,,
82,3.0482737779757474,3.4663300263254264,,
83,3.0435635568393393,3.4764413356781008,,
84,3.0379656116658276,3.466009579206768,,
85,3.032138106824369,3.4691717398794073,,
86,3.026573018001711,3.4692785689705294,,
87,3.0214053415537303,3.464096222425762,,
88,3.0172023337284024,3.461242311879208,,
89,3.011138384514595,3.4717821447472823,,
90,3.0062804964974936,3.4692936395343983,6.536134888672019,35.00551354115682
91,3.001132049958612,3.4688809821480198,,
92,2.997084064528495,3.46830533429196,,
93,2.9912555932578164,3.462265692259136,,
94,2.9855241758693043,3.4674189567565916,,
95,2.980348718369589,3.464343577937076,,
96,2.976545839152709,3.4734935258564197,,
97,2.969926014148369,3.472723935779772,,
98,2.965940549330176,3.4698227480838173,,
99,2.9624145252434104,3.4699014513116135,,
100,2.956379843767358,3.4689407750179893,6.590621885977635,35.087757278249505
101,2.951393628106406,3.4705448803148773,,
102,2.947299724323199,3.472137985731426,,
103,2.9423018803952514,3.475738919408698,,
104,2.937081963787494,3.468553312201249,,
105,2.932594116122354,3.469271745179829,,
106,2.9285412312675265,3.4709886199549627,,
107,2.923986608739603,3.4674522701062656,,
108,2.918908702983778,3.4756870997579474,,
109,2.9164750588634027,3.474056597759849,,
110,2.911011372784318,3.4698675030156187,6.64650727885577,35.24269151446398
111,2.9076255287302724,3.4696758922777677,,
112,2.903219993502725,3.4700345315431296,,
113,2.900119277044719,3.4719454037515742,,
114,2.895571135129037,3.4759981732619436,,
115,2.8920287449593967,3.470226794794986,,
116,2.88838533525394,3.4745989598725973,,
117,2.884891465157358,3.4742171036569696,,
