epoch,train_loss,val_loss,val_bleu,val_chrf
1,6.990264277819813,6.402660410027755,,
2,6.127442927307272,5.784984759280556,,
3,5.629635917656846,5.389532917424252,,
4,5.285248774629982,5.057238056785182,,
5,4.9681534467200406,4.724656672226756,,
6,4.657721186441089,4.412588917581659,,
7,4.3706589872033925,4.146396506460089,,
8,4.1369721379299715,3.9539512734664113,,
9,3.952482363674516,3.791975006304289,,
10,3.80423523130871,3.683721524790714,10.467391742058858,32.35593016050829
11,3.6870191948053628,3.5875658587405557,,
12,3.5935779282235174,3.5116826659754703,,
13,3.517382484544802,3.4583449840545653,,
14,3.453050014063024,3.408757280048571,,
15,3.397442704435659,3.362639617919922,,
16,3.347733249249422,3.331841370933934,,
17,3.304163398355824,3.3040550834254216,,
18,3.2682345098498846,3.2715106537467555,,
19,3.235452663190641,3.2619394427851627,,
20,3.208111692638274,3.2386375326859325,16.785072988198333,37.70309573031826
21,3.183376171251103,3.2254380903745954,,
22,3.161017914367801,3.2120854202069733,,
23,3.140372954138162,3.2026696857653167,,
24,3.122093600711004,3.1891142092253033,,
25,3.1055806751183943,3.1851077556610106,,
26,3.089857941161598,3.1724201277682655,,
27,3.075126651032822,3.1566090433221112,,
28,3.0620908291461815,3.160710186707346,,
29,3.0495281925907842,3.1485443993618616,,
30,3.0382921071980435,3.1443252312509635,18.46301531994812,39.65474953516939
31,3.02672755599092,3.1351068120253713,,
32,3.0155742005836537,3.130264415239033,,
33,3.005724309543383,3.1287424991005346,,
34,2.9960847746127497,3.125289216794466,,
35,2.98631010442394,3.113525242554514,,
36,2.9770629540532565,3.119812614039371,,
37,2.968991973272567,3.109788011249743,,
38,2.960982658244945,3.1095525239643296,,
39,2.952536113117808,3.103329816617464,,
40,2.945385137072456,3.102173383612382,18.991797934489433,39.99601848016462
41,2.936664657968412,3.0897530204371404,,
42,2.9293733761634355,3.0846408216576826,,
43,2.9219695665358376,3.0885922130785493,,
44,2.9156927009809026,3.0869174204374614,,
45,2.9081410705727877,3.077127077704982,,
46,2.9017842554611573,3.0736148834228514,,
47,2.894967544085835,3.0792268451891447,,
48,2.8881236974244113,3.0778801717256243,,
49,2.881761045192425,3.0739501501384536,,
50,2.875665994338047,3.0688941754792864,19.743196081212048,40.550265768709764
51,2.8689190144401517,3.073628362856413,,
52,2.8630304088457974,3.0662630633303993,,
53,2.8568424605257996,3.064135385814466,,
54,2.8509830621184493,3.0630573322898464,,
